date,open,close,high,low,volume,amount
2026-04-14,14.5,14.6,15.1,14.38,79333635.0,1158271071.0
2026-04-15,14.83,15.05,15.5,14.4,77781189.0,1170606894.45
2026-04-16,14.77,14.82,14.92,14.65,48719753.0,722026739.46
2026-04-17,14.88,15.3,15.49,14.76,63635197.0,973618514.1
2026-04-20,15.4,15.63,15.8,15.18,67165854.0,1049802298.0200001
