date,open,close,high,low,volume,amount
2026-01-12,97.01,97.47,98.0,96.3,42525719.0,4144981830.93
2026-01-13,99.0,97.19,99.6,96.88,49872272.0,4847086115.68
2026-01-14,96.81,96.1,97.74,95.51,51474973.0,4946744905.299999
2026-01-15,96.08,95.67,96.64,95.6,29563546.0,2828344445.82
2026-01-16,96.7,95.86,97.44,95.6,38458802.0,3686660759.72
2026-01-19,96.81,96.19,97.3,95.77,33492715.0,3221664255.85
2026-01-20,96.22,94.74,96.26,94.68,38914947.0,3686802078.7799997
2026-01-21,94.01,94.1,94.94,94.0,30833393.0,2901422281.2999997
2026-01-22,94.72,94.12,95.13,93.89,29101425.0,2739026121.0
2026-01-23,94.24,93.65,94.36,93.51,38330272.0,3589629972.8
2026-01-26,93.65,92.63,93.66,92.5,37545961.0,3477882367.43
2026-01-27,92.67,91.81,92.99,91.8,36298092.0,3332527826.52
2026-01-28,91.8,93.34,93.5,90.01,71556618.0,6679094724.12
2026-01-29,92.66,92.31,92.92,91.61,37182481.0,3432314821.11
2026-01-30,92.27,90.89,92.27,90.7,32917560.0,2991877028.4
2026-02-02,88.0,87.05,89.09,86.97,64697385.0,5631907364.25
2026-02-03,87.2,87.37,87.4,85.88,37782685.0,3301073188.4500003
2026-02-04,86.99,89.14,89.33,86.45,37650471.0,3356162984.94
2026-02-05,88.5,90.11,91.23,88.33,35424031.0,3192059433.41
2026-02-06,89.39,89.82,90.66,89.0,24708779.0,2219342529.7799997
2026-02-09,90.5,90.06,90.65,89.83,20817951.0,1874864667.06
2026-02-10,90.0,90.81,91.57,89.84,26760481.0,2430119279.61
2026-02-11,90.88,92.28,92.95,90.88,39694959.0,3663050816.52
2026-02-12,92.29,91.16,92.35,91.08,23031332.0,2099536225.12
2026-02-13,90.05,90.27,91.09,89.88,21733887.0,1961917979.49
2026-02-24,91.98,90.87,91.99,90.61,20644458.0,1875961898.46
2026-02-25,90.89,91.45,92.79,90.89,32478010.0,2970114014.5
2026-02-26,91.4,89.85,91.4,89.61,29101894.0,2614805175.8999996
2026-02-27,89.4,89.32,89.94,89.1,21934083.0,1959152293.56
2026-03-02,88.0,96.79,97.25,87.72,143513688.0,13890689861.52
2026-03-03,96.39,95.21,96.99,93.99,86574145.0,8242724345.45
2026-03-04,95.2,95.99,96.8,93.7,70096892.0,6728600663.08
2026-03-05,96.8,94.47,96.82,93.89,55243997.0,5218900396.59
2026-03-06,96.0,93.62,96.0,93.25,50354037.0,4714144943.940001
2026-03-09,93.62,97.52,98.0,93.0,109340899.0,10662924470.48
2026-03-10,97.18,96.6,97.49,96.08,50746243.0,4902087073.799999
2026-03-11,96.75,99.22,100.34,95.67,90374375.0,8966945487.5
2026-03-12,99.23,99.1,100.69,98.7,50252357.0,4980008578.7
2026-03-13,99.0,99.67,100.79,98.3,51976482.0,5180495960.940001
2026-03-16,99.67,104.62,105.0,98.79,108781426.0,11380712788.12
2026-03-17,104.63,102.87,106.66,102.71,84138860.0,8655364528.2
2026-03-18,102.82,101.69,102.82,100.05,61799648.0,6284406205.12
2026-03-19,100.99,102.31,103.88,100.47,53105939.0,5433268619.09
2026-03-20,102.0,103.03,104.45,101.56,62878324.0,6478353721.72
2026-03-23,103.87,107.63,111.82,103.18,178244551.0,19184461024.13
2026-03-24,108.4,106.64,108.4,104.93,92144617.0,9826301956.88
2026-03-25,106.72,106.6,107.66,105.28,66266489.0,7064007727.4
2026-03-26,106.62,103.14,107.68,102.7,82812067.0,8541236590.38
2026-03-27,103.99,105.3,105.89,102.75,65845464.0,6933527359.2
2026-03-30,103.51,106.05,108.0,103.25,72755723.0,7715744424.15
2026-03-31,107.0,105.25,108.49,105.1,58865901.0,6195636080.25
2026-04-01,105.9,102.65,106.5,102.37,71519811.0,7341508599.150001
2026-04-02,102.49,101.65,103.48,100.5,60434947.0,6143212362.55
2026-04-03,101.8,99.01,102.3,99.0,49174516.0,4868768829.16
2026-04-07,99.5,97.98,99.77,97.45,37969746.0,3720275713.08
2026-04-08,98.5,101.22,101.28,98.11,56281840.0,5696847844.8
2026-04-09,100.21,99.03,100.21,98.81,37906293.0,3753860195.79
2026-04-10,99.39,101.67,102.2,99.03,60573135.0,6158470635.45
2026-04-13,101.57,104.25,104.99,100.81,66313598.0,6913192591.5
2026-04-14,103.0,103.82,104.19,102.5,54334283.0,5640985261.059999
2026-04-15,103.82,103.03,104.77,102.5,42871917.0,4417093608.51
2026-04-16,103.28,105.54,105.97,103.28,64366146.0,6793203048.84
2026-04-17,104.99,103.78,105.46,103.12,44204763.0,4587570304.14
2026-04-20,103.78,102.91,103.95,102.62,38367696.0,3948419595.3599997
2026-04-21,102.91,101.53,103.19,101.33,43225769.0,4388712326.57
2026-04-22,101.11,101.62,102.38,100.6,34373337.0,3493018505.94
2026-04-23,101.57,99.98,101.59,99.01,49216375.0,4920653172.5
2026-04-24,99.91,99.46,99.91,98.7,33773878.0,3359149905.8799996
2026-04-27,100.0,102.34,104.0,99.88,60167020.0,6157492826.8
2026-04-28,101.85,101.48,103.3,101.34,36155004.0,3669009805.92
