date,open,close,high,low,volume,amount
2026-03-05,25.69,25.67,26.04,25.61,35465651.0,910403261.1700001
2026-03-06,25.62,26.21,26.28,25.58,54864924.0,1438009658.04
2026-03-09,26.04,26.28,26.4,25.85,57850458.0,1520310036.24
2026-03-10,26.28,26.4,26.54,26.25,48592356.0,1282838198.3999999
2026-03-11,26.46,26.44,26.46,26.23,30153877.0,797268507.88
2026-03-12,26.43,26.71,26.76,26.28,53204961.0,1421104508.31
2026-03-13,26.71,26.71,26.94,26.61,49417144.0,1319931916.24
2026-03-16,26.71,26.84,26.95,26.65,38830548.0,1042211908.32
2026-03-17,26.84,26.87,27.05,26.71,51642564.0,1387635694.68
2026-03-18,27.03,26.68,27.05,26.51,45363862.0,1210307838.16
2026-03-19,26.66,26.44,26.84,26.4,36879904.0,975104661.76
2026-03-20,26.45,26.39,26.71,26.39,34856405.0,919860527.95
2026-03-23,26.2,25.49,26.23,25.35,64046188.0,1632537332.12
2026-03-24,25.6,25.7,25.73,25.41,38907678.0,999927324.6
2026-03-25,25.83,25.88,25.97,25.73,26451962.0,684576776.56
2026-03-26,25.81,25.95,26.25,25.8,29023826.0,753168284.6999999
2026-03-27,25.83,26.16,26.23,25.81,26642024.0,696955347.84
2026-03-30,25.97,26.4,26.47,25.93,31960199.0,843749253.5999999
2026-03-31,26.48,26.35,26.73,26.32,25987679.0,684775341.6500001
2026-04-01,26.58,26.33,26.58,26.18,29163243.0,767868188.1899999
2026-04-02,26.31,26.43,26.5,26.23,24744408.0,653994703.4399999
2026-04-03,26.38,26.31,26.43,26.15,22332065.0,587556630.15
2026-04-07,26.31,26.33,26.42,26.08,26823220.0,706255382.5999999
2026-04-08,26.38,26.44,26.55,26.32,43784533.0,1157663052.52
2026-04-09,26.35,26.12,26.36,26.02,26238408.0,685347216.96
2026-04-10,26.25,26.14,26.48,26.1,28061054.0,733515951.5600001
2026-04-13,26.09,25.96,26.1,25.84,30205736.0,784140906.5600001
2026-04-14,26.01,25.99,26.24,25.88,23552854.0,612138675.4599999
2026-04-15,25.97,25.69,26.07,25.69,47938194.0,1231532203.8600001
2026-04-16,25.7,25.6,25.73,25.56,46513850.0,1190754560.0
2026-04-17,25.59,25.39,25.6,25.32,50340376.0,1278142146.64
2026-04-20,25.35,25.51,25.57,25.28,39733188.0,1013593625.8800001
2026-04-21,25.5,25.56,25.69,25.42,32219341.0,823526355.9599999
2026-04-22,25.58,25.29,25.58,25.28,44445929.0,1124037544.4099998
2026-04-23,25.3,25.27,25.43,25.13,40731159.0,1029276387.93
2026-04-24,25.23,25.25,25.39,25.15,38921794.0,982775298.5
2026-04-27,25.24,25.25,25.44,25.15,43206386.0,1090961246.5
2026-04-28,25.21,25.49,25.79,25.18,81728297.0,2083254290.53
