date,open,close,high,low,volume,amount
2026-03-02,38.6,38.67,38.87,38.42,68547313.0,2650724593.71
2026-03-03,38.66,39.18,39.55,38.56,138465642.0,5425083853.56
2026-03-04,39.01,38.6,39.03,38.01,115193902.0,4446484617.2
2026-03-05,38.66,39.15,39.24,38.63,78336979.0,3066892727.85
2026-03-06,39.1,39.2,39.32,38.95,46595667.0,1826550146.4
2026-03-09,38.9,38.79,39.18,38.75,76677490.0,2974319837.1
2026-03-10,38.94,39.22,39.24,38.8,61371700.0,2406998074.0
2026-03-11,39.3,39.5,39.5,38.95,68940710.0,2723158045.0
2026-03-12,39.45,39.5,39.58,39.33,52772330.0,2084507035.0
2026-03-13,39.46,39.76,40.05,39.35,76527668.0,3042740079.68
2026-03-16,39.77,39.91,40.04,39.64,61094451.0,2438279539.41
2026-03-17,39.89,40.12,40.36,39.83,65622927.0,2632791831.24
2026-03-18,40.13,39.92,40.32,39.79,70583141.0,2817678988.7200003
2026-03-19,39.88,39.77,40.04,39.7,65024684.0,2586031682.6800003
2026-03-20,39.85,39.75,40.08,39.66,61580273.0,2447815851.75
2026-03-23,39.58,38.68,39.7,38.55,95773829.0,3704531705.72
2026-03-24,38.8,39.25,39.32,38.73,61633642.0,2419120448.5
2026-03-25,39.33,39.26,39.4,38.94,65381669.0,2566884324.94
2026-03-26,39.15,39.56,39.69,39.14,61679007.0,2440021516.92
2026-03-27,39.5,39.44,39.7,39.25,46800671.0,1845818464.24
2026-03-30,39.24,39.48,39.57,39.13,64605410.0,2550621586.7999997
2026-03-31,39.54,39.32,39.73,39.28,66309671.0,2607296263.72
2026-04-01,39.56,39.82,40.04,39.42,88152581.0,3510235775.42
2026-04-02,39.86,39.76,39.92,39.58,53462988.0,2125688402.8799999
2026-04-03,39.76,39.4,39.82,39.36,46448537.0,1830072357.8
2026-04-07,39.39,38.99,39.6,38.96,52836661.0,2060101412.39
2026-04-08,39.5,39.62,39.64,39.19,66949789.0,2652550640.18
2026-04-09,39.48,39.26,39.52,39.12,53585405.0,2103763000.3
2026-04-10,39.32,39.21,39.38,39.13,54320208.0,2129895355.68
2026-04-13,39.13,38.98,39.16,38.92,52514495.0,2047015015.1
2026-04-14,39.0,39.13,39.18,38.95,50399861.0,1972146560.93
2026-04-15,39.25,39.9,39.92,39.22,105210379.0,4197894122.1
2026-04-16,39.9,39.91,40.15,39.75,61725776.0,2463475720.16
2026-04-17,39.85,39.52,39.9,39.5,58792518.0,2323480311.36
2026-04-20,39.5,39.87,39.9,39.33,58877642.0,2347451586.54
2026-04-21,39.91,39.87,40.15,39.86,54594915.0,2176699261.0499997
2026-04-22,39.87,39.74,40.03,39.62,50759455.0,2017180741.7
2026-04-23,39.72,39.81,39.86,39.52,56948934.0,2267137062.54
2026-04-24,39.74,39.38,39.8,39.36,62941438.0,2478633828.44
2026-04-27,39.52,39.38,39.99,39.32,92616843.0,3647251277.34
2026-04-28,39.38,39.6,39.63,39.26,66930520.0,2650448592.0
