date,open,close,high,low,volume,amount
2025-12-16,80.25,79.96,80.85,79.84,21423089.0,1712990196.4399998
2025-12-17,79.71,80.47,80.92,79.38,23028180.0,1853077644.6
2025-12-18,80.27,79.83,80.61,79.51,21409792.0,1709143695.36
2025-12-19,79.85,79.45,79.9,78.8,27801766.0,2208850308.7000003
2025-12-22,79.3,79.16,79.79,78.9,24503713.0,1939713921.08
2025-12-23,79.38,79.65,80.31,79.02,25468020.0,2028527793.0000002
2025-12-24,79.43,78.8,79.94,78.76,21704738.0,1710333354.3999999
2025-12-25,78.52,78.59,78.88,78.18,22675780.0,1782089550.2
2025-12-26,78.59,78.87,79.07,78.55,21410712.0,1688662855.44
2025-12-29,78.79,78.41,79.72,78.25,25697385.0,2014931957.85
2025-12-30,78.16,78.85,79.38,78.12,21362222.0,1684411204.6999998
2025-12-31,78.87,78.15,80.28,77.85,28775822.0,2248830489.3
2026-01-05,80.04,78.68,80.5,78.25,44294709.0,3485107704.1200004
2026-01-06,78.58,78.84,79.49,77.39,45452476.0,3583473207.84
2026-01-07,78.99,79.37,79.58,78.06,40196784.0,3190418746.0800004
2026-01-08,79.37,79.03,79.48,78.31,31253684.0,2469978646.52
2026-01-09,79.6,79.77,79.95,79.3,34108097.0,2720802897.69
2026-01-12,79.78,78.62,79.79,77.81,52501410.0,4127660854.2000003
2026-01-13,77.9,76.2,78.0,76.1,94571232.0,7206327878.400001
2026-01-14,76.2,77.15,77.63,75.91,53968401.0,4163662137.15
2026-01-15,77.46,77.22,78.05,76.89,36031372.0,2782342545.84
2026-01-16,77.25,77.31,77.85,77.15,37186855.0,2874915760.05
2026-01-19,77.37,77.62,78.14,77.05,33637393.0,2610934444.6600003
2026-01-20,77.66,79.0,79.37,77.2,45535750.0,3597324250.0
2026-01-21,78.96,77.78,78.96,77.55,36808644.0,2862976330.32
2026-01-22,78.25,77.49,78.26,77.37,34404058.0,2665970454.4199996
2026-01-23,77.57,76.78,77.79,76.71,37370740.0,2869325417.2
2026-01-26,76.8,76.35,77.87,76.02,47313168.0,3612360376.7999997
2026-01-27,76.4,76.1,77.1,75.92,32580654.0,2479387769.3999996
2026-01-28,76.09,75.34,76.36,75.0,62893723.0,4738413090.820001
2026-01-29,75.7,77.88,78.08,75.47,62244106.0,4847570975.28
2026-01-30,77.6,77.59,79.0,77.4,53250829.0,4131731822.11
2026-02-02,77.6,77.85,78.48,77.0,34591579.0,2692954425.1499996
2026-02-03,77.8,77.91,78.89,77.43,34503710.0,2688184046.1
2026-02-04,78.1,79.81,79.88,78.01,38910259.0,3105427770.79
2026-02-05,79.83,80.45,81.16,79.63,42919791.0,3452897185.9500003
2026-02-06,80.43,79.54,80.8,79.4,31256590.0,2486149168.6000004
2026-02-09,79.18,79.16,79.34,78.41,33466953.0,2649243999.48
2026-02-10,79.21,80.19,80.28,78.88,30618408.0,2455290137.52
2026-02-11,80.0,79.69,80.21,79.6,19806640.0,1578391141.6
2026-02-12,79.46,79.8,80.06,79.3,18878441.0,1506499591.8
2026-02-13,79.51,79.05,80.0,78.91,25510243.0,2016584709.1499999
2026-02-24,80.2,79.52,80.6,79.52,25251393.0,2007990771.36
2026-02-25,80.28,79.7,80.77,79.29,28552395.0,2275625881.5
2026-02-26,80.15,79.25,80.2,78.75,25327062.0,2007169663.5
2026-02-27,79.03,78.64,79.5,78.5,20160388.0,1585412912.32
2026-03-02,78.0,77.45,78.06,76.7,27478559.0,2128214394.5500002
2026-03-03,77.46,76.56,77.64,76.5,28800034.0,2204930603.04
2026-03-04,76.0,76.16,76.52,75.37,28493355.0,2170053916.7999997
2026-03-05,76.6,76.27,76.99,76.12,19687239.0,1501545718.53
2026-03-06,76.22,76.52,76.72,75.76,20662879.0,1581123501.08
2026-03-09,75.73,75.41,76.1,75.02,25947837.0,1956726388.1699998
2026-03-10,75.75,76.6,76.84,75.75,20908556.0,1601595389.6
2026-03-11,76.6,77.39,77.72,76.1,25135764.0,1945256775.96
2026-03-12,77.3,77.4,77.75,76.93,19330478.0,1496178997.2
2026-03-13,76.95,76.86,77.46,76.65,18729288.0,1439533075.68
2026-03-16,76.52,76.64,76.88,75.68,20560029.0,1575720622.56
2026-03-17,76.98,76.6,77.6,76.6,21407454.0,1639810976.3999999
2026-03-18,76.74,77.06,77.3,76.3,20071638.0,1546720424.28
2026-03-19,76.43,76.0,76.98,75.93,23272907.0,1768740932.0
2026-03-20,75.92,75.12,76.15,75.12,21912595.0,1646074136.4
2026-03-23,73.95,73.37,73.97,72.35,46200800.0,3389752696.0
2026-03-24,73.73,74.23,74.42,72.8,26714723.0,1983033888.2900002
2026-03-25,74.5,74.8,74.97,73.95,18496362.0,1383527877.6
2026-03-26,74.89,74.32,75.54,74.18,17708533.0,1316098172.56
2026-03-27,72.9,74.78,74.95,72.8,31912535.0,2386419367.3
2026-03-30,73.35,72.1,74.0,71.77,45622715.0,3289397751.4999995
2026-03-31,75.05,76.35,77.32,74.31,69491461.0,5305673047.349999
2026-04-01,76.5,76.84,77.4,76.34,27361577.0,2102463576.68
2026-04-02,76.85,77.37,77.84,76.58,32631797.0,2524722133.8900003
2026-04-03,77.3,76.35,77.35,76.2,17277260.0,1319118801.0
2026-04-07,76.35,76.12,76.7,75.62,16382605.0,1247043892.6000001
2026-04-08,76.95,76.73,77.25,76.35,28680412.0,2200648012.76
2026-04-09,76.4,76.52,77.02,75.9,23502394.0,1798403188.8799999
2026-04-10,76.52,76.41,76.74,76.06,25837267.0,1974225571.47
2026-04-13,76.03,75.78,76.47,75.58,18237520.0,1382039265.6
2026-04-14,76.06,76.55,76.55,75.5,19578158.0,1498707994.8999999
2026-04-15,76.55,77.49,77.88,76.2,31845072.0,2467674629.2799997
2026-04-16,77.77,77.9,78.44,77.4,23807803.0,1854627853.7
2026-04-17,78.18,78.65,79.25,77.84,27735236.0,2181376311.4
2026-04-20,78.4,79.58,79.9,78.05,27669979.0,2201976928.82
2026-04-21,79.75,79.5,80.08,79.2,23879288.0,1898403396.0
2026-04-22,79.5,79.3,79.63,78.87,20278160.0,1608058088.0
2026-04-23,79.29,79.85,80.15,78.73,29943246.0,2390968193.1
2026-04-24,79.56,79.66,80.2,79.46,21788011.0,1735632956.26
2026-04-27,79.24,79.5,80.15,79.01,25851162.0,2055167379.0
2026-04-28,79.45,80.45,80.8,79.18,30472906.0,2451545287.7000003
