date,open,close,high,low,volume,amount
2025-10-30,33.28,33.22,33.95,33.1,75104552.0,2494973217.44
2025-10-31,33.1,32.87,33.67,32.8,73380725.0,2412024430.75
2025-11-03,32.88,32.6,33.15,32.06,59034023.0,1924509149.8000002
2025-11-04,32.55,31.79,32.63,31.51,62853368.0,1998108568.72
2025-11-05,31.46,31.5,31.63,31.06,58225187.0,1834093390.5
2025-11-06,31.7,31.8,31.95,31.6,45062832.0,1432998057.6000001
2025-11-07,31.55,31.37,31.67,31.35,39681247.0,1244800718.39
2025-11-10,31.38,31.81,31.95,31.38,41366332.0,1315863020.9199998
2025-11-11,31.81,31.72,31.98,31.62,36548961.0,1159333042.92
2025-11-12,31.55,31.43,31.69,31.11,37316878.0,1172869475.54
2025-11-13,31.4,31.69,31.95,31.36,37703415.0,1194821221.3500001
2025-11-14,31.5,31.31,31.58,31.31,36440923.0,1140965299.1299999
2025-11-17,31.2,30.46,31.28,30.46,63141990.0,1923305015.4
2025-11-18,30.45,30.73,30.79,30.38,33843907.0,1040023262.11
2025-11-19,30.73,30.42,30.9,30.28,28458735.0,865714718.7
2025-11-20,30.63,30.23,30.69,30.21,22881226.0,691699461.98
2025-11-21,29.96,29.82,30.35,29.8,41085567.0,1225171607.94
2025-11-24,29.9,29.86,30.09,29.7,40630416.0,1213224221.76
2025-11-25,30.1,29.99,30.42,29.96,45432220.0,1362512277.8
2025-11-26,30.02,29.9,30.08,29.85,29928875.0,894873362.5
2025-11-27,29.97,29.73,30.02,29.71,29737424.0,884093615.52
2025-11-28,29.73,30.02,30.03,29.64,25531109.0,766443892.18
2025-12-01,30.01,30.58,30.58,29.93,42357906.0,1295304765.48
2025-12-02,30.51,30.52,30.68,30.35,25369000.0,774261880.0
2025-12-03,30.49,30.34,30.55,30.23,20861567.0,632939942.78
2025-12-04,30.3,30.35,30.55,30.24,18438196.0,559599248.6
2025-12-05,30.35,30.07,30.38,29.86,39751051.0,1195314103.57
2025-12-08,30.15,30.43,30.66,30.14,42477281.0,1292583660.83
2025-12-09,30.4,29.99,30.42,29.94,35184985.0,1055197700.15
2025-12-10,29.99,30.0,30.11,29.75,24783061.0,743491830.0
2025-12-11,30.03,29.4,30.1,29.35,42561847.0,1251318301.8
2025-12-12,29.4,29.63,29.69,29.13,49128113.0,1455665988.19
2025-12-15,29.42,29.02,29.57,29.0,43488694.0,1262041899.8799999
2025-12-16,29.0,28.69,29.02,28.61,35446543.0,1016961318.6700001
2025-12-17,28.69,29.07,29.19,28.65,26961175.0,783761357.25
2025-12-18,28.96,29.02,29.2,28.9,21735110.0,630752892.2
2025-12-19,29.09,29.19,29.35,29.09,25116793.0,733159187.6700001
2025-12-22,29.25,29.15,29.38,29.08,33966100.0,990111815.0
2025-12-23,29.16,29.14,29.33,28.95,30235474.0,881061712.36
2025-12-24,29.1,29.33,29.45,29.02,31494145.0,923723272.8499999
2025-12-25,29.34,29.63,29.67,29.3,36113503.0,1070043093.89
2025-12-26,29.62,29.82,30.03,29.56,40172140.0,1197933214.8
2025-12-29,29.82,29.6,29.89,29.53,30591067.0,905495583.2
2025-12-30,29.51,29.85,29.94,29.46,27017127.0,806461240.95
2025-12-31,29.85,29.84,29.92,29.63,33021376.0,985357859.84
2026-01-05,29.88,30.0,30.12,29.87,54303058.0,1629091740.0
2026-01-06,30.03,30.39,30.4,29.92,50362262.0,1530509142.18
2026-01-07,30.46,30.07,30.51,30.0,50324183.0,1513248182.81
2026-01-08,30.01,30.01,30.22,29.87,40319400.0,1209985194.0
2026-01-09,29.98,30.26,30.3,29.9,46610524.0,1410434456.24
2026-01-12,30.5,31.64,31.86,30.48,117704345.0,3724165475.8
