date,open,close,high,low,volume,amount
2025-10-30,67.1,65.04,67.29,63.66,178788411.0,11628398251.44
2025-10-31,66.2,63.0,66.88,63.0,173415239.0,10925160057.0
2025-11-03,62.8,62.92,62.96,60.69,140414271.0,8834865931.32
2025-11-04,62.5,60.54,62.84,60.06,128990576.0,7809089471.04
2025-11-05,58.6,60.98,61.46,58.36,112172866.0,6840301368.679999
2025-11-06,60.98,61.66,61.86,59.8,132471322.0,8168181714.5199995
2025-11-07,60.72,59.9,61.0,59.84,105363369.0,6311265803.099999
2025-11-10,59.5,58.4,60.2,57.21,153527579.0,8966010613.6
2025-11-11,58.98,56.49,59.15,56.23,108489718.0,6128584169.820001
2025-11-12,56.44,57.77,58.46,56.37,135717529.0,7840401650.330001
2025-11-13,57.2,57.38,58.35,56.88,93995272.0,5393448707.360001
2025-11-14,56.66,56.51,58.23,56.1,101754426.0,5750142613.26
2025-11-17,56.49,56.55,57.44,56.12,74185638.0,4195197828.8999996
2025-11-18,56.12,56.61,57.75,55.4,105402888.0,5966857489.68
2025-11-19,57.0,56.75,57.94,56.41,93532984.0,5307996842.0
2025-11-20,58.1,55.75,58.2,55.68,95981221.0,5350953070.75
2025-11-21,54.0,52.85,54.28,52.8,149999606.0,7927479177.1
2025-11-24,53.19,53.25,53.85,52.2,95703000.0,5096184750.0
2025-11-25,54.22,55.7,56.39,54.04,145075983.0,8080732253.1
2025-11-26,55.32,57.6,58.85,54.91,159153919.0,9167265734.4
2025-11-27,57.7,56.96,59.13,56.8,126380424.0,7198628951.04
2025-11-28,56.82,57.78,58.18,56.75,96257755.0,5561773083.900001
2025-12-01,57.85,58.61,59.29,56.4,137736228.0,8072720323.08
2025-12-02,58.57,60.0,61.5,58.18,181396504.0,10883790240.0
2025-12-03,60.08,58.82,60.4,58.45,108086644.0,6357656400.08
2025-12-04,58.61,59.63,59.73,57.11,103890858.0,6195011862.54
2025-12-05,59.62,59.25,59.68,58.71,71699567.0,4248199344.75
2025-12-08,59.1,60.08,60.71,58.74,111448052.0,6695798964.16
2025-12-09,60.07,60.6,61.51,59.6,110658149.0,6705883829.400001
2025-12-10,59.9,59.53,59.9,58.02,95668514.0,5695146638.42
2025-12-11,59.48,58.25,61.3,58.19,87639849.0,5105021204.25
2025-12-12,58.23,60.38,60.88,57.6,132191892.0,7981746438.96
2025-12-15,59.55,57.36,59.67,57.29,122673493.0,7036551558.48
2025-12-16,56.7,57.33,57.89,56.32,72495956.0,4156193157.48
2025-12-17,57.15,58.66,58.79,57.08,76178566.0,4468634681.559999
2025-12-18,57.83,56.98,58.17,56.96,59964677.0,3416787295.46
2025-12-19,57.21,56.78,57.87,56.75,61846149.0,3511624340.2200003
2025-12-22,57.1,57.73,58.26,56.99,77726256.0,4487136758.88
2025-12-23,57.55,58.05,58.6,57.43,77505600.0,4499200080.0
2025-12-24,58.18,59.29,59.62,57.61,91859271.0,5446336177.59
2025-12-25,59.0,59.43,59.95,58.25,79411049.0,4719398642.07
2025-12-26,59.18,58.4,59.2,58.37,74266500.0,4337163600.0
2025-12-29,58.1,58.22,59.36,57.91,93055053.0,5417665185.66
2025-12-30,57.98,58.07,59.38,57.18,99164728.0,5758495754.96
2025-12-31,58.55,56.71,58.65,56.4,104905173.0,5949172360.83
2026-01-05,57.12,58.55,59.49,57.11,159455283.0,9336106819.65
2026-01-06,58.88,59.22,59.5,57.82,141539975.0,8381997319.5
2026-01-07,59.0,57.55,59.1,56.8,187357397.0,10782418197.35
2026-01-08,57.02,55.16,57.06,54.77,240111695.0,13244561096.199999
2026-01-09,54.85,55.65,56.3,54.0,154079007.0,8574496739.55
2026-01-12,55.2,55.43,55.6,54.0,188390485.0,10442484583.55
2026-01-13,55.65,54.58,56.55,54.34,133498244.0,7286334157.5199995
2026-01-14,54.2,53.58,54.8,53.46,169913878.0,9103985583.24
2026-01-15,53.34,57.37,57.57,53.23,262847130.0,15079539848.099998
2026-01-16,58.28,58.08,59.91,57.91,259990309.0,15100237146.72
2026-01-19,58.1,57.86,60.48,57.8,195719959.0,11324356827.74
2026-01-20,57.9,57.46,58.33,55.31,177225955.0,10183403374.3
2026-01-21,56.65,57.06,58.3,56.6,111719948.0,6374740232.88
2026-01-22,57.43,56.41,58.35,56.1,149804210.0,8450455486.099999
2026-01-23,56.63,55.5,56.63,55.0,144925368.0,8043357924.0
2026-01-26,55.38,54.09,55.4,54.01,127111156.0,6875442428.04
2026-01-27,54.32,53.72,54.79,52.86,122784313.0,6595973294.36
2026-01-28,53.7,53.28,54.95,52.82,151194870.0,8055662673.6
2026-01-29,53.0,51.89,53.13,51.73,147260590.0,7641352015.1
2026-01-30,51.61,51.69,52.5,51.02,108558812.0,5611404992.28
2026-02-02,51.99,52.22,53.6,51.99,138486234.0,7231751139.48
2026-02-03,52.83,52.46,53.39,51.25,104663797.0,5490662790.62
2026-02-04,52.01,51.9,52.05,50.65,124442380.0,6458559522.0
2026-02-05,51.5,51.7,52.58,51.42,75985941.0,3928473149.7000003
2026-02-06,51.37,51.17,52.01,50.7,72491146.0,3709371940.82
2026-02-09,51.99,51.72,52.0,51.33,77530036.0,4009853461.92
2026-02-10,51.69,51.69,51.98,51.37,74683050.0,3860366854.5
2026-02-11,51.39,51.15,51.92,51.02,68945249.0,3526549486.35
2026-02-12,51.1,50.43,51.33,50.3,97024007.0,4892920673.01
2026-02-13,49.91,50.8,51.08,49.26,114492599.0,5816224029.2
2026-02-24,51.41,50.63,51.49,50.51,84415339.0,4273948613.57
2026-02-25,50.55,51.58,51.93,50.47,124704783.0,6432272707.139999
2026-02-26,51.59,51.16,51.63,51.04,106425064.0,5444706274.24
2026-02-27,50.65,50.22,50.69,49.32,127271550.0,6391577241.0
2026-03-02,49.31,49.11,49.72,48.38,128983380.0,6334373791.8
2026-03-03,49.16,47.39,49.74,47.2,136026519.0,6446296735.41
2026-03-04,46.67,46.28,47.09,45.8,119890568.0,5548535487.04
2026-03-05,47.0,47.0,47.76,46.88,100873314.0,4741045758.0
2026-03-06,46.59,47.3,47.42,46.47,73249601.0,3464706127.2999997
2026-03-09,46.27,46.5,46.62,45.43,97374939.0,4527934663.5
2026-03-10,47.2,49.39,49.7,47.2,181409372.0,8959808883.08
2026-03-11,49.45,50.17,50.88,49.28,168648425.0,8461091482.25
2026-03-12,49.9,49.7,50.43,49.28,86041581.0,4276266575.7000003
2026-03-13,49.35,49.33,50.28,49.05,81983337.0,4044238014.21
2026-03-16,49.01,49.26,49.27,47.51,96527204.0,4754930069.04
2026-03-17,50.18,49.83,51.76,49.76,185009493.0,9219023036.19
2026-03-18,49.66,49.34,49.89,48.9,86120488.0,4249184877.92
2026-03-19,48.38,48.04,48.8,47.85,91805865.0,4410353754.6
2026-03-20,48.39,48.22,49.7,48.22,100484471.0,4845361191.62
2026-03-23,47.53,46.3,47.75,45.95,101744612.0,4710775535.599999
2026-03-24,46.8,46.34,46.94,44.57,110560688.0,5123382281.92
2026-03-25,47.38,50.97,50.97,47.0,260886146.0,13297366861.619999
2026-03-26,51.71,50.19,51.71,49.96,220019409.0,11042774137.71
2026-03-27,48.18,50.61,51.29,48.18,174981118.0,8855794381.98
2026-03-30,49.8,48.76,50.0,48.1,159640570.0,7784074193.2
2026-03-31,48.4,49.26,50.62,48.0,167150472.0,8233832250.719999
2026-04-01,50.48,50.4,51.11,49.8,110977737.0,5593277944.8
2026-04-02,50.1,49.89,50.9,49.57,85965881.0,4288837803.09
2026-04-03,50.3,48.8,50.38,48.64,74514475.0,3636306380.0
2026-04-07,49.0,48.39,49.95,48.11,79987772.0,3870608287.08
2026-04-08,49.56,52.27,52.57,49.56,201928715.0,10554813933.050001
2026-04-09,51.5,55.09,55.78,51.3,299603070.0,16505133126.300001
2026-04-10,55.42,58.18,59.18,54.9,386896937.0,22509663794.66
2026-04-13,57.78,58.6,59.52,57.5,238813216.0,13994454457.6
2026-04-14,59.0,59.14,60.65,58.55,243274497.0,14387253752.58
2026-04-15,59.0,58.78,60.98,58.45,198003810.0,11638663951.800001
2026-04-16,58.76,60.45,60.65,58.0,199642241.0,12068373468.45
2026-04-17,59.85,59.75,60.88,59.25,134342400.0,8026958400.0
2026-04-20,62.64,65.73,65.73,60.91,392926863.0,25827082704.99
2026-04-21,64.86,65.75,66.0,62.9,262573277.0,17264192962.75
2026-04-22,65.39,68.03,68.69,64.6,236665585.0,16100359747.550001
2026-04-23,69.0,67.77,70.68,67.3,232237089.0,15738707521.529999
2026-04-24,67.51,66.0,67.8,64.37,262279111.0,17310421326.0
2026-04-27,67.98,71.97,72.6,67.5,327349997.0,23559379284.09
2026-04-28,71.02,69.88,72.4,68.95,215990814.0,15093438082.32
